@id;@type;@lat;@lon;ref:mise;brand;name;operator;idImpianto;descCarburante;prezzo;isSelf;dtComu;color
31298257;node;41.1671338;14.8833204;27301;;;Cu.Ma. Service S.A.S. di Mazzeo Marco & C.;;;;;;Blue
31439409;node;45.0732478;11.7793996;39355;Esso;Esso;Feriotto Ivan;;;;;;Blue
81731799;node;44.4499303;8.9728678;21390;Europam;Planet Oil Via Emilia;Planet Oil Srl;;;;;;Blue
81733329;node;44.4538209;8.9799492;30926;Api-Ip;G.M. di Gugino Vincenzo & C. snc;Ip Services S.R.L.;;;;;;Blue
81733423;node;44.4545739;8.9848548;40277;Eni;Eni Molassana 01068;Parasiliti Antonello;;;;;;Blue
95754782;node;45.4982699;9.1673143;6368;COIL;COIL;Suisse Pal Trading di Pal Rakesh e C. S.A.S.;;;;;;Blue
96047693;node;44.5298326;8.9404225;3716;Esso;Campora Est;;;;;;;Blue
107989970;node;43.3322627;11.3142734;4389;Eni;Eni;Landi & Poggialini S.N.C.;;;;;;Blue
154858257;node;45.0700108;11.7855874;35458;Sia fuel;;S.I.A. Engineering Construction S.R.L.;;;;;;Blue
155609412;node;44.4074001;8.9779852;33453;Esso;Esso;Zanoni Pierluigi;;;;;;Blue
173289410;node;44.4053954;8.9695496;14911;Agip Eni;Agip;Repetti Roberto;;;;;;Blue
187053794;node;44.3977229;8.9489145;35223;Agip Eni;;Due Esse S.R.L.;;;;;;Blue
187168238;node;44.4004185;8.9879153;10973;Europam;Europam;Maddalena Stefano;;;;;;Blue
187170492;node;44.3924299;9.0083786;25647;Api-Ip;;Stazione di Servizio Antonella di Gaglione Raimondo Danilo e C. - Società in Accomandita Semplice;;;;;;Blue
201641600;node;44.4105046;8.9030834;5942;IP;IP;Gestioni Europa S.P.A.;;;;;;Blue
203730960;node;44.4070840;8.8981259;22187;Q8;Q8;Perassolo S.A.S. di Perassolo Patrizia;;;;;;Blue
205299079;node;44.4204957;8.9499666;15739;Agip Eni;;Marenco Daniel & C. - Società in Nome Collettivo di Daniel Marenco e C.;;;;;;Blue
206120272;node;44.4056152;8.9806431;22030;IP;IP;Distributore IP di Rocca Ciro;;;;;;Blue
206248676;node;44.4251662;8.8253368;29457;Esso;Esso;G. L. M. Service S.N.C. di Vargiu Luigi & C.;;;;;;Blue
207204775;node;40.8085077;15.1148376;13549;Q8;Q8;Alp di Pasquale Giuseppe e C. S.A.S.;;;;;;Blue
208854524;node;44.1143877;9.8391164;20017;Eni;Eni;Stretti Roberto Distributore Agip;;;;;;Blue
211067589;node;44.4348495;8.8857782;26128;Agip Eni;;Eni Fuel S.p.A.;;;;;;Blue
211123232;node;44.4340835;8.8930586;15907;Tamoil;Tamoil;Bruzzone & Imareti Società in Nome Collettivo di Sergio Bruzzone e Paolo Imareti;;;;;;Blue
211263201;node;44.4013500;8.9542292;16210;Agip Eni;;Maugeri Francesco;;;;;;Blue
215541291;node;45.4102934;11.9071960;27813;Esso Express;Esso Express;G.I.Car. S.A.S. di Bergamin Nicola & C.;;;;;;Blue
215930623;node;45.3899663;11.8710199;14279;Esso;Esso;Martinello Cesarino & Massimo S.N.C.;;;;;;Blue
215930626;node;45.3900393;11.8795466;53305;Major;Agip;Braghetta S.A.S. di Braghetta Luigi & C.;;;;;;Blue
215935601;node;45.3894674;11.8667993;22936;Esso;Esso;Defa S.A.S. di Favarato Bruno Moreno & C. Con sigla Defa S.A.S.;;;;;;Blue
215935602;node;45.3944973;11.8654695;11382;Api-Ip;Api;Fecchio Amedeo;;;;;;Blue
215969926;node;45.4192166;11.8726224;33420;Tamoil;Tamoil;Lalinma di Muthuwadige Chanaka Rishantha Fernando;;;;;;Blue
216017522;node;44.4046659;8.9552518;43437;Agip Eni;;D.A.R.M. Petroli S.R.L.;;;;;;Blue
218384707;node;44.4251041;8.8250043;25364;Q8;Q8;Barisone S.A.S. di Barisone Paola & C.;;;;;;Blue
218404262;node;46.1402785;12.1810909;17475;;Azzalini;Brasil Carburante di Fongaro Sergio;;;;;;Blue
218404267;node;46.0839893;12.1426554;29028;Repsol;Repsol;Lo Scrigno S.A.S. di Dal Magro Calua & C.;;;;;;Blue
218966871;node;44.4199462;8.8586402;39536;Agip Eni;;Crovetti Alberto;;;;;;Blue
221915633;node;46.0958746;11.0974041;15810;Eni;ENI;G. & M. di Ferrato Greta & C. S.A.S.;;;;;;Blue
221922466;node;46.0448287;11.4228045;39464;Agip Eni;;G.M. di Grigore Marian;;;;;;Blue
226754311;node;45.7916281;12.1584135;6261;Q8;Q8;Smile di Torresan Graziella;;;;;;Blue
226899332;node;45.3628200;11.8705880;31190;Esso;Esso;Mix S.N.C. di Businaro Luca & C.;;;;;;Blue
226899456;node;45.7437792;11.5230087;6339;Agip Eni;Eni;F.lli Simonato Mario Antonio e Giovanni S.N.C.;;;;;;Blue
226900120;node;45.1696019;9.9691345;25914;Eni;Eni Station;Bar Tre Ponti Snc di Cremaschini Renato & C.;;;;;;Blue
226900121;node;44.4800789;12.2756869;4589;;Robgas;Fuel Point S.R.L.;;;;;;Blue
226901362;node;45.6959074;11.4833572;17320;Agip Eni;Agip;Stazione di Servizio Agip di Nardello Remo;;;;;;Blue
226901784;node;44.8169668;11.6077209;5938;IP;IP;Gestioni Europa S.P.A.;;;;;;Blue
226902048;node;38.1593920;13.3243130;36837;Eni;Agip;G P Società a Responsabilità Limitata e in abbreviazione G P S.R.L.;;;;;;Blue
226902165;node;45.6548060;9.1301100;21040;IP;IP;;;;;;;Blue
226902920;node;45.6514430;9.6329280;;Agip;Agip;Agip;;;;;;Blue
226903084;node;41.0014021;16.8809202;;Agip;Agip;Agip;;;;;;Blue
226903244;node;44.8254960;11.6706450;4992;Total Erg;Total;Stazione di Servizio Totalerg di Pesci Cristiano;;;;;;Blue
226903267;node;44.7846290;10.2929860;29469;Esso;Esso;Rome S.N.C. di Ali A., Iqbal N. e Rome I.;;;;;;Blue
226903297;node;45.4221285;11.8748037;17450;Tamoil;Tamoil;Nalotto Daniele;;;;;;Blue
226903470;node;45.0024150;7.6630600;39814;Total;Total;Carone Sandro;;;;;;Blue
226903483;node;41.9092560;12.4176570;14364;Eni;Eni;Orsi Secondo;;;;;;Blue
226903493;node;41.8611696;12.5332808;39322;IP;IP;Ipna Petroli Società a Responsabilità Limitata;;;;;;Blue
226904007;node;45.5552450;10.0120000;33360;IP;IP;Bertolani Giuseppe;;;;;;Blue
226905078;node;44.6546003;7.4881221;59360;Esso;Stazione di servizio Esso;Filomeno Paolo;;;;;;Blue
226905520;node;45.7591372;11.7726158;21583;Eni;Eni;Frigo f.lli S.N.C. di Frigo Cesare Lino, Danilo & Giovanni;;;;;;Blue
226905869;node;45.5259142;9.1934391;15820;Tamoil;Tamoil;Autoservice di Giovanni D'aloia S.A.S.;;;;;;Blue
226906012;node;44.7425270;7.4762820;47032;Tamoil;;Elettro Tec di Rossetti Roberto;;;;;;Blue
226906338;node;45.4526877;10.5214300;38477;Eni;Eni;Shveda Lyubov;;;;;;Blue
226906532;node;45.4671831;10.5447588;38314;Esso;Esso;Meccanico Marmitte di Pellegrini Nicola;;;;;;Blue
226906818;node;44.8750880;7.3333310;34999;Eni;Agip;Grosso Giuseppe;;;;;;Blue
226907165;node;45.5459614;8.9099470;31151;Repsol;Repsol;Cornaredo Carburanti S.R.L.;;;;;;Blue
226907345;node;45.4168890;9.2052980;39503;Sia Fuel;Maxcom;S.I.A. Engineering Construction S.R.L.;;;;;;Blue
226907867;node;42.9436690;10.5373050;36746;Eni;Eni;Piacentini Paola & C S.N.C.;;;;;;Blue
226908016;node;44.9049358;7.4346947;;IP;TotalErg;TotalErg;;;;;;Blue
226911947;node;40.8190657;14.3485917;40192;Tamoil;Tamoil;Carmine Petrone;;;;;;Blue
226912127;node;41.8606840;12.4428110;17904;Esso;Esso;Zaki Oil di Zaki Valentina e C. S.N.C.;;;;;;Blue
226912659;node;43.8623700;10.7690000;4208;;4 Petroli;Joe & Leo S.N.C. di Cammareri Giovanni e Leonardo;;;;;;Blue
226914361;node;41.8795588;12.4401780;10742;Eni;Agip;Tucci Claudio;;;;;;Blue
226914536;node;43.9930685;12.6443445;30450;Agip Eni;;Maestri S.p.A.;;;;;;Blue
226914653;node;40.5338239;17.5810183;;Agip;Agip;Agip;;;;;;Blue
226914688;node;41.1051768;16.8500325;34870;IP;IP;Gestioni Europa - Società Per Azioni;;;;;;Blue
226914693;node;45.5722510;12.0035930;36637;Tamoil;Tamoil;Favaro Michele;;;;;;Blue
226914989;node;43.8783517;10.7877492;34516;Eni;Eni;Autodelta di Biagini Marzio Officina Gommista Elettrauto;;;;;;Blue
226914995;node;43.8860771;10.7614888;;Eni;Eni;Eni;;;;;;Blue
226915344;node;45.6671209;11.8394447;9328;Q8;Q8;Trentin-Oil di Trentin Giuseppe & C. S.N.C.;;;;;;Blue
226915486;node;45.6659460;11.8878940;22613;Trivengas;Trivengas;Geremia Ercole;;;;;;Blue
226915663;node;44.8827613;11.0679906;14081;Agip Eni;Agip;Impianto Agip di Solomita Giuseppe;;;;;;Blue
226916232;node;45.1278440;10.0311960;10210;IP;IP;Pantaleo Michele;;;;;;Blue
226916614;node;45.1507120;9.9998050;23550;Eni;Eni;Botta Fabio;;;;;;Blue
226916797;node;45.1532950;9.9962952;31953;IP;IP;Gestioni Europa - Società Per Azioni;;;;;;Blue
226918710;node;40.9129410;14.2212010;37236;Energas;Energas;A.G. Gas S.R.L.;;;;;;Blue
226918948;node;40.9128960;14.2227190;;Tamoil;Tamoil;Tamoil;;;;;;Blue
226919292;node;41.1677656;16.7044561;33165;Agip Eni;Agip;Servizi Innovativi Italia Sud S.R.L.;;;;;;Blue
226920344;node;45.0047514;7.6257741;7126;Carrefour;Carrefour;S.S.C. Società Sviluppo Commerciale S.R.L. in Sigla S.S.C. S. R.L.;;;;;;Blue
226920629;node;44.8865850;7.2774223;11100;Erg;Erg;Goia Valter;;;;;;Blue
226920634;node;45.4403464;11.9377967;5727;Repsol;Repsol;Cambuli Giuseppe;;;;;;Blue
226920792;node;40.9675090;14.3163870;;Independent;Indipendente;Indipend.;;;;;;Blue
226921873;node;43.4446780;11.7967410;42298;Beyfin;Beyfin;Dm Petroil di Dario di Leo e Mariano Ghezza S.N.C.;;;;;;Blue
226922262;node;45.5047559;9.1690815;36032;Esso;Esso;Petrol Green S.A.S. di Silvia Ciobanu & C.;;;;;;Blue
226922672;node;43.4553434;11.8712890;4333;Agip Eni;Agip;Automotivi di Falsini M. e Giocondi F. S.N.C.;;;;;;Blue
226922838;node;43.3686040;11.8793320;26932;Api;Api;A.G.A. S.N.C. di Angius Alessandro & C.;;;;;;Blue
226923155;node;44.7801572;10.2935169;8687;Esso;Esso;Intange S.A.S. di Bandini Elena e C.;;;;;;Blue
226923159;node;40.8505714;14.2274102;;Agip;Agip;Agip;;;;;;Blue
226923163;node;41.9647222;14.7800000;6714;Q8;Q8;Servizi & Gestioni Italia S.R.L.;;;;;;Blue
226923333;node;40.8420043;14.1863575;29359;;Ewa;M.G.A. S.R.L.;;;;;;Blue
226923518;node;40.7139222;8.5515412;12876;Eni;Eni;;;;;;;Blue
226923691;node;37.9282174;14.3639159;7416;Agip Eni;Stazione di servizio Eni;Oieni Liborio & Figlio S.N.C.;;;;;;Blue
226923700;node;38.0187478;14.7040275;26287;Ego;Ego;;;;;;;Blue
226924956;node;45.6117050;12.3281960;27261;San Marco Petroli;San Marco Petroli;San Marco Petroli Distribuzione S.R.L.;;;;;;Blue
226925846;node;44.4922476;11.2627066;5930;IP;IP;Gestioni Europa S.P.A.;;;;;;Blue
226926021;node;45.4468775;9.1263890;37560;Total;Total;Donadei Leonardantonio;;;;;;Blue
226926214;node;45.4731030;9.2448770;9010;Q8;Q8;Stazione Q8 di Ricordi Ivan;;;;;;Blue
226926218;node;45.4370753;9.2112823;36428;TotalErg;TotalErg;Calandra Giovanni;;;;;;Blue
226926353;node;45.4688020;9.2224501;13015;IP;IP;Fergo S.R.L.;;;;;;Blue
226927005;node;40.8278232;14.1953244;18822;Tamoil;Tamoil;Mangini Massimiliano;;;;;;Blue
226927173;node;45.3036584;11.1340712;23210;;;Munari S.N.C. di Munari Gianluca & C.;;;;;;Blue
226927689;node;40.8321703;14.1915910;41202;;Erg;Red Fuel S.R.L.;;;;;;Blue
226928358;node;45.5234130;10.2672600;;Tamoil;;;;;;;;Blue
226928890;node;45.7381345;9.2073047;;Tamoil;Tamoil;;;;;;;Blue
226929058;node;44.3608042;11.7043935;27638;Eni;Eni;Gestioni Innovative Italia S.R.L.;;;;;;Blue
226929226;node;41.8616080;12.3755945;3727;Eni;Agip;Duepi Petroli - Società a Responsabilità Limitata;;;;;;Blue
226929376;node;45.9858227;12.3243139;5230;;;Garage Miramonti S.R.L.;;;;;;Blue
226929379;node;41.9995970;14.9853530;34980;Eni;Eni;A & M di Stillavato Vincenzo;;;;;;Blue
226929563;node;46.7905840;11.9270110;8154;Eni;Eni;Self Center Sas di J. Staggl & Co.;;;;;;Blue
226929766;node;45.4240080;11.8736940;;Esso;Esso;Esso;;;;;;Blue
226929769;node;43.9929296;10.2239777;22556;Agip;Agip;Perini Alessio;;;;;;Blue
226930133;node;40.8479150;14.2342548;13132;Esso;Esso;Pellone S.A.S. di Claudio Pellone.;;;;;;Blue
226931028;node;44.4875613;11.3878103;15678;IP;Api;Colasanto Daniela;;;;;;Blue
226932036;node;45.5088500;11.8946339;18976;Tamoil;Tamoil;Scoizzato G. S.N.C. di Scoizzato Mirko & C.;;;;;;Blue
226932210;node;44.3498591;11.7243967;31507;Esso;Esso;Rome S.N.C. di Ali A. Iqbal N. e Rome I.;;;;;;Blue
226932756;node;40.6643314;14.7913857;18823;Esso;Esso;Apicella Nicolino & C. - S.A.S.;;;;;;Blue
226933162;node;45.8139732;9.8648935;8771;Tamoil;Tamoil;Tamoil Distributore di Lanfranchi Alexander;;;;;;Blue
226933550;node;45.8044912;9.8656711;16808;IP;IP;Bertocchi Giovanni;;;;;;Blue
226933558;node;40.6841358;14.7720141;13159;Esso;Esso;Ma.Cla.Ma S.A.S. di Claudio Pellone;;;;;;Blue
226934537;node;43.7722637;11.1947572;14186;Agip Eni;Eni;F.lli Campigli S.N.C. di Simone Campigli e Alessio Campigli;;;;;;Blue
226935646;node;45.7660127;9.8088878;;COIL;;Cuter Luigi;;;;;;Blue
226936302;node;45.7976054;9.8395358;9481;Q8;Q8;Gusmini & Tullo Snc;;;;;;Blue
226936646;node;45.5742911;9.1768941;7118;Q8 Easy;Q8 Easy;GS S.p.A.;;;;;;Blue
226937390;node;45.6906408;9.6858595;38030;Q8;Q8;Green Fuels Management S.R.L.;;;;;;Blue
226937567;node;45.5836500;9.1754290;16979;Tamoil;Tamoil;Gestioni TDM S.R.L.;;;;;;Blue
226937569;node;45.5598265;9.1736579;33976;Eni;Eni;Nigro Snc di Nigro Antonino e Mauro;;;;;;Blue
226937954;node;45.3610179;10.1609453;;Q8;Q8;Q8;;;;;;Blue
226940018;node;45.4235496;11.9416501;12849;Eni;eni;Peraro Carlo;;;;;;Blue
226940372;node;43.9641640;12.1979290;36905;Agip Eni;Agip;Carburanti M.M. di Bucci Marco;;;;;;Blue
226940377;node;45.7413401;9.1171950;13057;Q8;Q8;Bolzonaro Carburanti e Lubruficanti di Bolzonaro Corrado & C. S.A .S.;;;;;;Blue
226941188;node;43.5888000;10.9893110;28716;Aquila;;R.C.M. di Moio Nicola & C. S.N.C.;;;;;;Blue
226941857;node;45.0099850;7.5784340;3742;Agip;Agip;De.Ma. di Desantis Roberto e C. S.A.S.;;;;;;Blue
226942533;node;45.7458312;8.9014410;17147;Api-Ip;IP;Peruzzu Mario;;;;;;Blue
226942840;node;44.7256478;10.3063467;;Q8;Q8;Esso;;;;;;Blue
226945878;node;45.5281415;11.5929042;7681;Agip;Agip;Sillo Augusto;;;;;;Blue
226946423;node;42.3817347;12.2302818;;enerp.;Enerp.;Enerp.;;;;;;Blue
226947085;node;42.9432045;13.8884597;47721;Esso;Esso;Fuel Service di Cecilia Luca;;;;;;Blue
226948528;node;41.9815380;12.0578170;26503;IP;IP;;;;;;;Blue
226948678;node;42.0651882;12.3733178;36350;Total Erg;Erg;Scalzo Filippo;;;;;;Blue
226949172;node;39.6236334;15.8485696;24120;Eni;Eni;;;;;;;Blue
226949792;node;45.5839060;9.7051660;10057;Q8;Q8;F.lli Foieni Giuseppe e Pietro S.N.C.;;;;;;Blue
226949938;node;42.4242931;12.1015825;;enerp.;Enerp.;Enerp.;;;;;;Blue
226950111;node;44.5160404;11.3973575;5932;IP;Erg;Gestioni Europa S.P.A.;;;;;;Blue
226950279;node;41.6877220;12.5137362;29752;IP;IP;Al.Fr.An di Alessandro Concutelli & C. Società in Accomandita Semplice;;;;;;Blue
226950423;node;45.6911930;11.9276550;;Independent;Valli Carburanti;Independent;;;;;;Blue
226950430;node;41.9384258;12.1055212;7223;Tamoil;;Napolitano Antonio;;;;;;Blue
226950660;node;41.8758021;12.4172439;39819;TotalEnergies;Total;Gestioni Europa - Società Per Azioni;;;;;;Blue
226951180;node;44.4973596;11.2953626;13551;;Spring Gas;Sprint Gas Carburanti S.R.L.;;;;;;Blue
226951843;node;40.0253840;9.1685790;;Q8;Q8;Q8;;;;;;Blue
226952041;node;45.4019759;11.8587853;18392;Eni;Agip;Carraro Gianfranco;;;;;;Blue
226952350;node;44.4929878;11.3882935;10497;Eni;Eni;Aemme S.N.C. di Aparo Angelo e Minarelli Marco;;;;;;Blue
226982508;node;45.5974378;7.7904917;;Agip;Agip;Agip;;;;;;Blue
226986015;node;45.5543130;8.0553390;7372;;;Stazione di Servizio Aci di Ivano Santolin;;;;;;Blue
226986202;node;45.8162995;8.2458714;10585;Eni;Eni;M. & M. di Pattaroni Marco e Mirco S.N.C.;;;;;;Blue
226987114;node;45.5696370;8.0697580;13179;Agip Eni;Agip;Alessi Pietro;;;;;;Blue
226989919;node;45.4357550;8.7497466;18446;Eni;Eni;Pizzo Emanuela;;;;;;Blue
226990082;node;45.4425640;8.7318350;6337;Eni;Eni;Osella Sandro;;;;;;Blue
226990084;node;45.9504612;8.5487311;8575;Agip Eni;Agip;Bilardello Paolo;;;;;;Blue
226990554;node;45.0560504;7.6579252;29542;Eni;Eni;Gattone Maurizio;;;;;;Blue
226993152;node;45.0184856;7.5780259;40145;Eni;Agip;Filippa Gianluca;;;;;;Blue
226993172;node;45.0188320;7.4814270;8617;Agip;Agip;Gi e Gi Snc di Perano Giovanni e Pitton Luigi;;;;;;Blue
226993187;node;45.0763620;7.6566710;14403;Eni;Eni;Di.En.Gi. S.A.S. di Nettis Giovanni & C.;;;;;;Blue
226993192;node;45.1029426;7.3787408;35661;Agip;Agip;Stazione di Servizio L.L. S.N.C. di Basso Luca e Zoppellaro Gianl Uca Siglabile: Stazione di Servizio L.L. S.N.C.;;;;;;Blue
226993992;node;45.0643600;7.6218130;40445;Eni;Agip;Milani Federica;;;;;;Blue
226994512;node;45.1014526;7.7391079;38203;Agip;Agip;Monfredo Boaretto Denis;;;;;;Blue
226994751;node;45.0154760;7.6140350;;Agip;Agip;Agip;;;;;;Blue
226995049;node;44.9758612;7.6576688;41432;Eni;Eni;Fi&Lo di Luigi Carniglia;;;;;;Blue
226995060;node;45.0795720;7.6457780;8756;Eni;Eni;Bruno Ganino;;;;;;Blue
226995196;node;45.0173364;7.6690509;14413;Eni;Eni;Ruggiero Davide;;;;;;Blue
226995503;node;45.2176323;7.9788972;58173;;Kerotris Torrazza Piemonte;Kerotris S.p.a.;;;;;;Blue
226995507;node;45.0945423;7.6186761;5581;Eni;Eni;D'Elia Giovanni;;;;;;Blue
226995767;node;45.1973660;7.9258510;;Agip;Agip;Agip;;;;;;Blue
226995781;node;44.3123345;9.3327331;19214;Eni;Eni;Roscelli Sergio - Impianto Agip 1010;;;;;;Blue
226997046;node;44.3655849;9.1468808;4545;Eni;Eni;Masera e Fugazzi S.A.S. di Fugazzi Sergio & C;;;;;;Blue
226997696;node;44.1029222;9.9784708;33782;Eni;Agip;M.T.C. di Lombardi Tiziano & C. S.N.C.;;;;;;Blue
226997703;node;44.3978627;8.2782034;17223;Eni;Eni;Rolando Romeo;;;;;;Blue
226998317;node;44.8998724;8.8641105;6819;Eni;Agip;Vergagni Roberto;;;;;;Blue
226998320;node;44.7320196;8.8375566;10406;Eni;Eni;Blu di Manno Concetta & C. S.A.S.;;;;;;Blue
226998329;node;44.6765401;8.4646806;34629;Agip Eni;Eni;Severino Massimo;;;;;;Blue
226998347;node;45.0220634;8.6302306;17209;Api-Ip;;Cabona Ezio Alessandro;;;;;;Blue
226998583;node;44.9017570;8.6191820;39241;Eni;ENI;Stazione Andromeda di Vivian Luciano & C. - S.N.C.;;;;;;Blue
226999766;node;45.6927000;9.5736150;13871;Agip Eni;Agip;Alessio Cristiano;;;;;;Blue
227000854;node;45.8629540;9.8817940;11359;Trussardi Petroli;Trussardi Petroli;;;;;;;Blue
227001528;node;45.5211851;10.2118823;21804;Eni;Eni;Marchina Giuseppe e C. S.A.S.;;;;;;Blue
227002071;node;45.3625400;10.1451763;12783;Eni;Agip;Stazione di Servizio Agip di Bertoni Roberto;;;;;;Blue
227002073;node;45.6534680;10.0498967;18672;Eni;Eni;Ga-Bo di Boschetti Marco e C. S.N.C.;;;;;;Blue
227002076;node;45.5086078;10.1784275;;Agip;;;;;;;;Blue
227002079;node;45.5316893;10.2289662;33916;Agip Eni;;Breda Ramon;;;;;;Blue
227002087;node;45.7409345;8.9840024;37424;Eni;Eni;Bi.Car S.N.C. di Bianchi Carlo & C.;;;;;;Blue
227002092;node;45.7903322;9.0839899;41027;Eni;Eni;Solerti Ilaria;;;;;;Blue
227002096;node;45.6858410;9.3934120;14609;Agip Eni;Agip;Galbusera M. & Bonfanti C. S.N.C.;;;;;;Blue
227002417;node;45.6871546;9.1843875;40849;Eni;Eni;Fontemaggi Maurizio e C. S.N.C.;;;;;;Blue
227002770;node;45.3534669;9.6872134;13367;Agip Eni;Agip;Fontanini Gianbattista e Fontanini Margherita - S.N.C.;;;;;;Blue
227002916;node;45.1382367;10.0443575;13122;Eni;Eni;Grazioli Mario e Contini Eugenio Snc;;;;;;Blue
227003092;node;45.1462604;10.0104926;16000;Eni;Eni;Pit Stop di Bertoletti Dino S.N.C.;;;;;;Blue
227003254;node;45.4748543;9.5096783;29770;Eni;Eni;Eni Station di Vertua Simone & C. Snc;;;;;;Blue
227004054;node;45.1817190;10.7975860;12836;Agip;Agip;Dalloca Gianluca e Cappellari Alberto S.N.C.;;;;;;Blue
227004057;node;45.5721760;9.3566020;20810;Eni;Eni;Di Meo Snc di Luigi di Meo & C.;;;;;;Blue
227004601;node;45.5491931;9.1858470;34609;Agip Eni;;Isag Sas di Agrillo Giovanni & C.;;;;;;Blue
227005846;node;45.4979568;9.1918297;35742;Eni;Eni;Ghazal S.N.C. di Kumminithottathil Jose Bijoy;;;;;;Blue
227005847;node;45.5704953;9.0210883;6325;Eni;Eni;Doma S.N.C. di Maderna Giovanni & C. S.N.C.;;;;;;Blue
227006082;node;45.5208286;9.2276119;4346;Eni;Eni;Car.Ber. S.N.C. di Carecci Salvatore & C.;;;;;;Blue
227006836;node;45.6554480;9.3733230;13023;Eni;Eni;Sala Roberto & C. S.A.S. di Zangari Grazia;;;;;;Blue
227008434;node;45.5250810;9.2656800;40850;Agip Eni;Agip;Gestioni Innovative Italia S.R.L.;;;;;;Blue
227009859;node;45.5290990;9.0571760;12584;Agip;Agip;Rhocar S.N.C. di Re Mariateresa e Pianu Giuseppe;;;;;;Blue
227010583;node;45.6165360;9.2235160;6984;Agip Eni;Eni;Ve.Do S.N.C. di Vecchio Antonio e Dona' Tiziano;;;;;;Blue
227011180;node;45.3938162;9.3296222;;Eni;Eni;Eni;;;;;;Blue
227011369;node;45.5432604;8.7816445;34454;Sommese Petroli;Sommese Petroli;Ago S.N.C. di Petrocelli Ottavio e C.;;;;;;Blue
227011722;node;45.5349251;9.2175010;38484;Agip Eni;Eni;Levaggi Roberto;;;;;;Blue
227011725;node;45.6187610;9.0922020;18067;Agip Eni;Eni;Fratelli Pandolfo Snc di Pandolfo Leopoldo e Gianni;;;;;;Blue
227012097;node;45.4531121;9.2543860;;Eni;Eni;Agip;;;;;;Blue
227012099;node;45.3856685;9.1508612;15919;Eni;Eni;Mira S.N.C. di Delli Santi Antonio & C.;;;;;;Blue
227012700;node;45.5618590;8.9532870;5416;Eni;EniSelf;Eni Fuel S.P.A.;;;;;;Blue
227013059;node;45.5547380;9.1541540;28880;Agip;Agip;Giordano Alessandro;;;;;;Blue
227013244;node;45.5317127;9.0434890;4289;Eni;Eni;Casolo Alessandro;;;;;;Blue
227013248;node;45.0683400;9.2655360;8094;Eni;Eni;Baisa S.N.C. di Tiozzo S. Distasi D. e C.;;;;;;Blue
227013428;node;45.1586380;9.3782420;;Agip;Agip;Agip;;;;;;Blue
227013652;node;45.1874262;9.1761666;10840;Agip Eni;Agip;Scicchitano Mario;;;;;;Blue
227013661;node;45.3330800;8.8796520;8010;Eni;Eni;Lepre Enrico;;;;;;Blue
227013840;node;44.9934165;9.0175184;7156;Agip Eni;Eni;Bozzi Angelo Davide;;;;;;Blue
227014418;node;45.1019269;8.9001613;7932;Agip Eni;Agip;Ta S.N.C. di Albini Claudia - Tarini Chiara e C.;;;;;;Blue
227014798;node;45.0787860;9.3014944;36540;Eni;Eni;La Gaccia Paolo;;;;;;Blue
227015274;node;45.3557244;8.8168228;;Agip;Agip;Agip;;;;;;Blue
227016140;node;44.9896500;9.9288990;37963;Eni;Eni;;;;;;;Blue
227016719;node;45.0148240;9.7616210;;Agip;Agip;Agip;;;;;;Blue
227019016;node;45.5862860;8.7282780;28500;Agip;Agip;Deda Astrit;;;;;;Blue
227019753;node;45.6248547;9.0262675;29444;Eni;Eni;Zappia Luca;;;;;;Blue
227019768;node;45.6316226;8.7488669;11102;Agip Eni;Agip;Scalco Massimo Costante;;;;;;Blue
227019930;node;44.7954970;10.3482560;29238;Eni;Eni;S.Z. Carburanti S.N.C. di Zonno Vincenzo e Sesenna Marco;;;;;;Blue
227020099;node;44.7933570;10.3116976;;Eni;Eni;Agip;;;;;;Blue
227020482;node;44.8192743;9.9843070;;Agip;Agip;Agip;;;;;;Blue
227020677;node;44.8605918;10.0786610;;Eni;Eni;;;;;;;Blue
227021262;node;46.1509410;12.2576840;33163;Agip Eni;Agip;Marin Williams & Guadagnin Luana Snc;;;;;;Blue
227021471;node;46.4356540;12.2232990;8798;Agip Eni;Agip;Agip Distributore di Troncon Patrizia & C. - S.A.S.;;;;;;Blue
227021662;node;46.0651367;12.0949022;14857;Agip Eni;Agip;Colle Paolo;;;;;;Blue
227021855;node;46.0784965;12.1385199;;Agip;Agip;Agip;;;;;;Blue
227021857;node;46.3450460;12.1956610;22712;Agip Eni;Agip;Vittoria Giuseppe (Ds/650);;;;;;Blue
227022044;node;46.6644224;11.3641307;42492;Agip Eni;Agip Eni;Brugger Daniel;;;;;;Blue
227022232;node;46.4932739;11.4037282;40681;Eni;Eni;Florian Roland & Co. S.N.C.;;;;;;Blue
227022233;node;46.6662525;11.1582641;24542;Agip Eni;Agip;R & R di Ravanelli R. e Raich R. S.N.C.;;;;;;Blue
227022806;node;46.4873768;11.3431066;52930;Agip Eni;Agip;Lbe di Passerini;;;;;;Blue
227023346;node;45.3036579;12.0254485;;Eni;Eni;Agip;;;;;;Blue
227023914;node;45.2795535;11.9959958;38137;Agip Eni;Agip;Ferrato Roberto;;;;;;Blue
227024042;node;45.3779600;11.9131683;16120;Agip Eni;Eni;Carraro Alberto Impianto Agip;;;;;;Blue
227024212;node;45.3544000;11.7661400;33717;Major;Major;Braghetta S.A.S. di Braghetta Luigi & C.;;;;;;Blue
